semantung|2:se·man·tung ? sementung
semaput|se·ma·put [Jw v] tidak sadar diri
semara|se·ma·ra [ark n] cinta kasih
semarai|1:se·ma·rai [Mk a] pecah belah
semarai|2:se·ma·rai lihat sorak
semarak|se·ma·rak [n] 1. seri
semaram|1:se·ma·ram [n] pohon besar yg kayunya baik dibuat papan
semaram|2:se·ma·ram [n] ikan laut, <i>Centropagon indicus
semarmendem|se·mar·men·dem [n] penganan yg dibuat dr ketan yg diisi daging cincang dan dibungkus dng telur dadar
sema-sema|se·ma-se·ma lihat sema
semat|se·mat [n] sesuatu yg digunakan untuk mencocok dan melekatkan dua benda yg hendak dicantumkan (spt jarum, peniti, biting, lidi pencocok daun)
semata|se·ma·ta<i> adv</i> semata-mata
semawang|se·ma·wang [n] pohon, bijinya memabukkan
semawar|se·ma·war [n] kompor terbuat dr logam yg perapiannya menggunakan minyak dan angin yg dipompakan: <i>ia masak air dng --
semaya|se·ma·ya [Jw v] menunda
semayam|se·ma·yam, ber·se·ma·yam [v] 1. <i>hor</i> duduk: <i>baginda pun - di atas singgasana dikelilingi oleh para menteri dan hulubalang
semayi|se·ma·yi [Jw n] penganan dr ampas kelapa yg sedang tuanya, dimalamkan, diberi bumbu, dihaluskan, dan dibungkus dng daun pisang, lalu dikukus
sembab|1:sem·bab ? sembap
sembab|2:sem·bab 1 <i>a Bot</i> berair dan berdaging (tt daun dan batang)
sembabat|sem·ba·bat [Jk a] cocok (sesuai) benar
sembada|sem·ba·da [Jw a] 1. serba cukup (kuat, kaya, dsb)
sembagi|sem·ba·gi [Jw n] kain basahan yg dipakai pd waktu upacara mandi pengantin putri
sembah|sem·bah [n] 1. pernyataan hormat dan khidmat (dinyatakan dng cara menangkupkan kedua belah tangan atau menyusun jari sepuluh, lalu mengangkatnya hingga ke bawah dagu atau dng menyentuhkan ibu jari ke hidung) <i>mengangkat -- </i>, menghormat dng sembah
sembahyang|sem·bah·yang [n] 1. [Isl] salat: <i>air -- ,</i> air wudu
sembai|sem·bai [Mk] me·nyem·bai [v] 1. menangkap (menyambut) dng cepat
sembak|sem·bak [n] ikan laut, <i>Euthynnus alletteratus
sembam|1:sem·bam [Mk] me·nyem·bam [v] 1. memasak dl abu panas
sembam|2:sem·bam [ark] sungkur -- tersembam
sembam|3:sem·bam [a] sembap
sembap|sem·bap [a] bengkak
sembar|sem·bar [ark a] sabur
sembarang|sem·ba·rang [a] sebarang
sembari|sem·ba·ri [p cak] sambil
sembat|sem·bat , me·nyem·bat [v] 1. merenggut
sembawang|sem·ba·wang ? semawang
sembayan|sem·ba·yan [n] madu (tt poligami)
sembelih|sem·be·lih [v] me·nyem·be·lih [v] menggorok leher (binatang dsb)
sembelit|1:sem·be·lit [a] sukar atau tidak dapat buang air besar krn terdapat kotoran keras dl usus
sembelit|2:sem·be·lit [n] kantong atau pundi-pundi yg dibelitkan di pinggang: <i>perempuan itu memakai --
sember|sem·ber [a] pecah menggeletar (tt suara, bunyi)
semberani|sem·be·ra·ni ? sembrani
semberap|sem·be·rap [kl a] selengkap (pakaian, sirih, dsb): <i>tujuh -- dihadiahkan kepadanya oleh induk semang yg baik hati itu
semberip|sem·be·rip [n] dulang atau talam berkaki dr kuningan
semberono|sem·be·ro·no ? sembrono
sembesi|sem·be·si [kl n] jenis kuda: <i>kuda -- pun makin kencang larinya
sembeta|sem·be·ta [n Lay] kayu (tiang) penyokong atau penahan perahu di darat supaya jangan terguling
sembiang|sem·bi·ang [ark n] tempuling kecil
sembilan|sem·bi·lan [num] 1. bilangan yg dilambangkan dng angka 9 (Arab) atau IX (Romawi)
sembilang|sem·bi·lang [n] ikan laut jenis <i>Plotosus, </i>siripnya berbisa
sembilat|sem·bi·lat ? semilat
sembilik|sem·bi·lik lihat puru
sembilu|sem·bi·lu [n] kulit buluh yg tajam spt pisau (dipakai untuk meretas perut ayam, memotong tali pusat, dsb)
sembir|1:sem·bir [n] 1. tepi atau pinggir (piring, dulang, pinggan, surat, dsb) yg seakan-akan merupakan lajur atau pias
sembir|2:sem·bir, me·nyem·bir [a] kurang lurus (kurang tepat) arahnya (tt jarum pedoman dsb)
sembirat|sem·bi·rat ? sebacat
semboja|sem·bo·ja ? kemboja
semboyan|sem·bo·yan [n] 1. tanda atau alamat untuk memberitahukan sesuatu (tt bunyi kentungan, nyala api, lambaian bendera, dsb): <i>kentungan di balai desa itu dipukul sbg -- agar penduduk desa berkumpul
sembrani|sem·bra·ni lihat besi
sembrono|sem·bro·no [a cak] 1. kurang hati-hati
sembuang|1:sem·bu·ang [n Lay] beberapa batang pancang besar di laut, ujungnya diikat untuk melindungi atau menambatkan perahu dsb
sembuang|2:sem·bu·ang [ark n] semah yg dibuang di hutan dsb
sembuh|sem·buh [v] menjadi sehat kembali (tt orang sakit, dr sakit atau penyakit)
sembul|1:sem·bul, me·nyem·bul [v] 1. keluar dr liang atau permukaan air dsb: <i>dng tiba-tiba kepala ular itu - dr liang
sembul|2:sem·bul [n Geo] bongkaran kerak bumi yg terangkat (bentuknya memanjang yg pd sisinya dibatasi sesaran)
sembung|1:sem·bung [n] tumbuhan yg dapat dibuat bermacam-macam obat (akarnya untuk obat pembangkit selera, melancarkan kencing, dsb, daunnya juga untuk berbagai-bagai obat)
sembung|2:sem·bung [n] alat bunyi-bunyian dr kerang
sembunyi|sem·bu·nyi [v] bersembunyi: <i>main --
sembur|1:sem·bur [n] apa yg dipancarkan (disemprotkan) dr mulut (spt kunyahan obat-obatan untuk mengobati orang sakit atau untuk mengusir roh jahat)
sembur|2:sem·bur ? 2sembul
semburat|sem·bu·rat [Jw v] memancarkan cahaya
semburit|sem·bu·rit [n kas] persetubuhan sesama lelaki
semecah|se·me·cah [n] permainan anak-anak, yaitu mengadu buah kemiri
semedera|se·me·de·ra ? samudra
semejak|se·me·jak ? semenjak
semejana|se·me·ja·na ? semenjana
semek|se·mek ? demek
semeleh|se·me·leh [Jw a] penuh penyerahan: <i>ayahnya sekarang telah -- hatinya
sememeh|se·me·meh [a] kotor krn berlumur (spt mulut yg kena kuah): <i>bersihkan lebih dulu -- di bibirmu!
semen|1:se·men [n] 1. adukan kapur dsb untuk merekatkan batu bata (tt membuat tembok dsb)
semen|2:se·men [n] pola batik yg bergambar garuda dng dua sayap, ekor, dan bergambar gunung, umumnya berwarna biru tua dng gambar berwarna emas
semen|se·men [n] air mani
semena|se·me·na [a] berimbang
semenanjung|se·me·nan·jung [n] bagian daratan yg menjorok ke laut
semenda|se·men·da [n] pertalian keluarga krn perkawinan dng anggota suatu kaum, jika dipandang dr kaum itu (msl orang yg kawin dng saudara atau kemenakan istri atau suami)
semendarasa|se·men·da·ra·sa [kl n] bunga cempaka
semenggah|1:se·meng·gah [a] layak
semenggah|2:se·meng·gah [a], se·meng·gah-meng·gah [a] seutuhnya
semenjak|se·men·jak [p] sejak
semenjana|se·men·ja·na [a] menengah
sementang|se·men·tang ? mentang
sementara|se·men·ta·ra 1. [p] selama
sementasi|se·men·ta·si [n] penyemenan
sementelah|se·men·te·lah [kl p](apalagi) sesudah
sementung|1:se·men·tung [ark a] 1. bebal
sementung|2:se·men·tung [n] tumbuhan semak, tingginya kira-kira 3 m, buahnya sebesar buah kecapi dan berbulu halus, daunnya selebar daun ketapang dan kesat
semerawang|se·me·ra·wang [Jw a] jarang dan tipis (tt tenunan)
semerbak|se·mer·bak [a] harum
semerdanta|se·mer·dan·ta [kl n] putih spt warna bunga srigading (tt gigi)
semesta|se·mes·ta 1. [num] seluruh
semester|se·mes·ter [n] tengah tahun (enam bulan): <i>ia duduk di -- terakhir pd salah satu perguruan tinggi swasta di Jakarta
semi|1:se·mi- 1 [bentuk terikat] setengah
semi|2:se·mi [n] 1. tunas
semiang|1:se·mi·ang [n] tempuling penusuk ikan di dl air
semiang|2:se·mi·ang [n] sedikit: <i>tidak takut barang --
semidiurnal|se·mi·di·ur·nal [a] 1. berhubungan dng setengah (separuh) hari
semifinal|se·mi·fi·nal <i>a Olr</i> menjelang final (tt babak dl turnamen, kompetisi, kejuaraan)
semifinalis|se·mi·fi·na·lis [n] pemain yg masuk ke dl babak semifinal: <i>ia berhasil menjadi -- dl kejuaraan itu
semiidiom|se·mi·i·di·om [n Ling] konstruksi yg salah satu anggotanya memiliki makna biasa, anggota yg lain memiliki makna khusus dl konstruksi yg sama
semikonduktor|se·mi·kon·duk·tor [n] 1. alat yg bekerja spt tabung elektron
semilat|se·mi·lat [n] tanaman merambat, daun dan akarnya digunakan sbg obat sakit perut
semilir|se·mi·lir ? 1silir
seminai|se·mi·nai [n] pohon, kayunya sangat bagus, <i>Madhuca utilis
seminar|se·mi·nar [kl a] bersinar-sinar
seminari|se·mi·na·ri [n] lembaga pendidikan bagi para calon pendeta (padri, pastor) Katolik Roma
seminaris|se·mi·na·ris [n] siswa pd seminari
seminau|se·mi·nau [a] bercahaya
semiologi|se·mi·o·lo·gi [n] semiotika
semiotik|se·mi·o·tik [n] segala sesuatu yg berhubungan dng sistem tanda dan lambang dl kehidupan manusia
semiotika|se·mi·o·ti·ka [n] ilmu (teori) tt lambang dan tanda (dl bahasa, lalu lintas, kode morse, dsb)
semipermanen|se·mi·per·ma·nen [a] dibuat untuk jangka panjang, tetapi tidak permanen (tt bangunan dsb)
semir|se·mir [n] 1. lemak berwarna untuk membuat kulit (sepatu dsb) menjadi gilap
semitisme|se·mit·is·me [n] politik yg cenderung menguntungkan orang Yahudi
semivokal|se·mi·vo·kal [n Ling] bunyi bahasa yg mempunyai ciri vokal ataupun konsonan, mempunyai sedikit geseran dan tidak muncul sbg inti suku kata, msl [y], [r], [w]
semok|se·mok [a] kembung atau gembung (tt pipi orang gemuk)
sempada|sem·pa·da lihat ketam
sempadan|sem·pa·dan [n] 1. batas (negeri, daerah, sawah, dsb)
sempak|sem·pak [a] sumbing atau rusak pd bagian tepinya (tt pecah belah dan barang-barang lain, spt mangkok, ember)
sempal|1:sem·pal, me·nyem·pal [v] 1. menyembul atau tersembul ke luar sebagian, spt jantung pisang yg baru akan keluar, pusat yg bujal
sempal|2:sem·pal [v] patah (tt cabang kayu, ranting, tangkai, atau bagian tubuh spt lengan)
sempalai|sem·pa·lai [ark a] ter·sem·pa·lai [a] terletak
sempana|sem·pa·na ? sempena
sempang|sem·pang [n] tanda hubung
sempat|sem·pat 1 [v] ada waktu (untuk)
sempelah|sem·pe·lah [n] 1. ampas
sempena|1:sem·pe·na [kl n] berkat
sempena|2:sem·pe·na [kl v] mimpi
sempil|sem·pil, me·nyem·pil [v] menyelit
sempit|sem·pit [a] 1. kurang dr ukuran luas (besar) yg diperlukan: <i>rumah ini terlalu -- untuk ukuran kita
semplak|sem·plak [a] patah terkulai (tt pelepah daun, cabang kayu, pundak)
sempoa|sem·poa ? swipoa
sempoyong|sem·po·yong, sem·po·yong·an [a] terhuyung-huyung hendak jatuh: <i>pemabuk itu berjalan -- menuju rumahnya
semprit|1:sem·prit [n] 1. peluit kecil, terbuat dr logam atau buluh bambu yg kecil
semprit|2:sem·prit [n] kue kering (bakaran oven) yg dicetak dr adonan tepung terigu, gula, telur, dsb yg dicetak dng menekannya ke luar dr corong yg ujungnya berkembang-kembang
semprong|1:sem·prong [n] 1. tabung kaca penutup nyala lampu
semprong|2:sem·prong [n] jenis kue kering yg bentuknya spt semprong
semprot|sem·prot [n] 1. alat semacam pompa untuk menyemburkan air, api, cat, dsb
sempul|sem·pul [ark] ter·sem·pul [v] tersembul
sempur|sem·pur [n] pohon yg tingginya mencapai 15—20 m, kayunya baik untuk bangunan (rumah)
sempuras|sem·pu·ras [ark] 1. [a] kotor (pd muka dsb)
sempurna|sem·pur·na [a] 1. utuh dan lengkap segalanya (tidak bercacat dan bercela): <i>alam yg indah ini adalah ciptaan Tuhan yg sangat --
semrawut|sem·ra·wut [a] kacau balau
semringah|sem·ri·ngah [Jw a] berseri-seri
semsem|sem·sem ? sengsem
semu|1:se·mu 1 [a] tampak spt asli (sebenarnya), padahal sama sekali bukan yg asli (sebenarnya): <i>keramahannya kpd saya adalah -- krn di balik itu dia memfitnah saya
semu|2:se·mu [adv] dl keadaan yg mendekati (agak)
semua|se·mua [num] 1. segala
semudera|se·mu·de·ra ? samudra
semunding|se·mun·ding [n] kera besar
semunian|se·mu·ni·an [n] segeger
semuntu|se·mun·tu ? simuntu
semur|se·mur [n] masakan (daging, ayam, hati, jengkol) berkuah yg dibumbui lada, kecap, dsb
semut|se·mut [n] 1. serangga kecil yg berjalan merayap, hidup secara bergerombol, termasuk suku <i>Formicidae,</i> terdiri atas bermacam jenis
sen|1:sen 1. satuan mata uang senilai 1/100 rupiah
sen|2:sen ? sein
sena|se·na [kl n] tentara
senak|se·nak [a] 1. berasa sesak dl perut atau dada (krn terlalu kenyang, masuk angin, dsb): --<i> rasa dadanya sesudah berlari kencang
senam|1:se·nam [n] gerak badan dng gerakan tertentu, spt menggeliat, menggerakkan, dan meregangkan anggota badan
senam|2:se·nam [n] 1. tarum
senamaki|se·na·ma·ki [n] pohon yg daunnya dibuat untuk obat cuci perut
senandika|se·nan·di·ka [n] wacana seorang tokoh dl karya susastra dng dirinya sendiri di dl drama yg dipakai untuk mengungkapkan perasaan, firasat, konflik batin yg paling dalam dr tokoh tsb, atau untuk menyajikan informasi yg diperlukan pembaca atau pendengar
senandung|se·nan·dung [n] nyanyian atau alunan lagu dng suara lembut untuk menghibur diri atau menidurkan bayi
senang|se·nang [a] 1. puas dan lega, tanpa rasa susah dan kecewa, dsb: <i>ia menyelesaikan pekerjaan itu dng --
senangin|se·na·ngin [n] ikan laut yg enak rasanya
senantan|se·nan·tan [kl a] putih spt santan
senantiasa|se·nan·ti·a·sa [adv] selalu
senapan|se·na·pan [n] senjata api berlaras panjang
senapati|se·na·pa·ti [kl n] pemimpin tentara
senar|se·nar [n] 1. tali (dawai) alat musik gesek atau petik spt pd biola, gitar
senarai|se·na·rai [n] daftar: --<i> nama pengarang
senario|se·na·rio ? skenario
senat|se·nat [n] 1. dewan perwakilan rakyat yg tertinggi (spt di Amerika Serikat, Prancis)
senator|se·na·tor [n] anggota senat
senawan|se·na·wan lihat ular
senawar|se·na·war lihat pinang
senawat|se·na·wat [ark n] cambuk rotan (untuk mencambuk kerbau dsb)
senawi|se·na·wi [ark n] penumpang perahu yg membayar biaya dng tenaga (menolong, mengayuh, dsb)
senda|1:sen·da, -- gurau [n] main-main (canda) dng kata-kata spt olok-olok
senda|2:sen·da ? 1sanda
sendal|1:sen·dal [n] terompah
sendal|2:sen·dal [Jw v] me·nyen·dal [v] 1. menarik (mengambil) dng paksa
sendal|3:sen·dal [ark n] ganjal
sendalu|sen·da·lu lihat angin
sendam|sen·dam [kl a] ter·sen·dam [v] jatuh meluncur ke bawah
sendang|sen·dang [Jw n] kolam di pegunungan dsb yg airnya berasal dr mata air yg ada di dalamnya, biasanya dipakai untuk mandi dan mencuci, airnya jernih krn mengalir terus
sendar|sen·dar [ark] ber·sen·dar [v] mendengkur halus (spt dengkur anak-anak pd waktu tidur)
sendarat|sen·da·rat [n] ikan laut, <i>Lutjanus argentimaculatus
sendaren|sen·da·ren [kl n] alat bunyi-bunyian berupa lengkungan bilah bambu, pd ujungnya direntangkan tali suara, biasanya ditaruh pd layang-layang
sendat|sen·dat [a] 1. sempit (tt cincin dsb)
sendawa|1:sen·da·wa [n] bahan kimia kalium nitrat (KNO3), digunakan sbg bahan campuran pembuatan mesiu
sendawa|2:sen·da·wa ? serdawa
sendayan|sen·da·yan [n] tumbuhan rumput jenis alang-alang
sendayang|sen·da·yang [n] pelepah kelapa
sendel|sen·del , ber·sen·del [v] bersandar
sendeng|sen·deng [a] 1. tinggi sebelah senget
sender|sen·der [n cak] pemancar radio
senderik|sen·de·rik [n] keris pendek
senderung|sen·de·rung [n] binatang laut lunak yg kulitnya berkerut-kerut dan tidak bertulang
senderut|sen·de·rut [a] cemberut
sendi|1:sen·di [n] 1. hubungan yg terbentuk antara tulang
sendi|2:sen·di [n] 1. batu pengalas atau pengganjal tiang rumah dsb: <i>memasang batu --
sending|sen·ding ? zending
sendiri|sen·di·ri [adv] 1. [a] seorang diri
sendocong|sen·do·cong [n] ikan air tawar
sendok|1:sen·dok [n] alat yg digunakan sbg pengganti tangan dl mengambil sesuatu (spt nasi), bentuknya bulat, cekung, dan bertangkai (ada bermacam-macam, msl centong, sudip)
sendok|2:sen·dok lihat daun
sendon|sen·don [Jw n] nyanyian dalang dl pewayangan untuk melukiskan suasana, tempat, atau keadaan yg sifatnya mengharukan, biasanya diiringi dng gender, seruling, dan gambang
sendorong|sen·do·rong [Mk] ber·sen·do·rong·an [v] menggelincir ke muka
sendratari|sen·dra·ta·ri [n kp] seni, drama, dan tari
sendu|sen·du [a] berasa sedih dan pilu
senduduk|1:sen·du·duk ? sekeduduk
senduduk|2:sen·du·duk [n] tumbuhan belukar, daunnya untuk obat mencret
senduk|sen·duk ? 1sendok
senen|Se·nen ? Senin
senewen|se·ne·wen [a cak] 1. gugup
seng|seng [n] 1. unsur logam dng nomor atom 30, berlambang Zn, dan bobot atom 65,38
sengaja|se·nga·ja [v] 1. dimaksudkan (direncanakan)
sengal|1:se·ngal 1 [a] berasa nyeri (pegal, kaku) pd sendi-sendi tulang:<br>--<i> kaki
sengal|2:se·ngal [a] se·ngal-se·ngal [a] sulit bernapas
sengam|se·ngam [v] me·nye·ngam [v kas] memakan sampai habis
sengangar|se·nga·ngar, -- petir [Mk n] pancaran petir
sengangkar|se·ngang·kar [n] burung layang-layang
sengap|se·ngap [v] berdiam diri dl berkata
sengar|se·ngar [a] rasa mulut spt terbakar (krn pedas)
sengarat|se·nga·rat [n] ikan air tawar, biasa terdapat di rawa-rawa
sengaring|se·nga·ring [n] ikan air tawar, <i>Labeobarbus tambra
sengar-sengir|se·ngar-se·ngir [v] cengar-cengir
sengat|se·ngat [n] alat tajam dan berbisa pd serangga dan binatang lain, spt lebah, lipan, dan kala untuk menyerang atau mempertahankan diri
sengau|se·ngau 1 [a] berhubungan dng suara yg diucapkan dng bunyi melalui hidung: <i>suaranya -- spt orang sedang influenza
sengelat|se·nge·lat [n kp] si mengelat
senget|se·nget [a] miring
senggah|seng·gah ? 2sanggah
senggak|1:seng·gak [Jw n] senggakan
senggak|2:seng·gak [Jw v] me·nyeng·gak [v] membentak
senggang|seng·gang [a] terluang atau lapang (tt waktu)
senggara|seng·ga·ra ? selenggara
senggat|seng·gat [n] batas (tanda) yg menunjukkan tingkat ukuran (pd kayu penggaris dsb)
senggau|seng·gau [v] ber·seng·gau-seng·gau [v] melompat-lompat: <i>sambil - seorang pemain karate muncul di pentas
senggayut|seng·ga·yut, ber·seng·ga·yut [v] bergayut (bergantung spt kera dipohon)
senggerahan|seng·ge·rah·an ? pesanggrahan
senggeruk|seng·ge·ruk [Jw n] 1. tembakau untuk dicium-cium
sengget|seng·get [Jw v] me·nyeng·get [v] menjolok (mengait) dng galah
senggiling|seng·gi·ling ? tenggiling
senggol|seng·gol [v] ber·seng·gol [v] bersenggolan
senggora|seng·go·ra [n] kucing yg besar dan elok bulunya
senggugu|1:seng·gu·gu [n] tumbuhan yg daun dan akarnya untuk obat sakit perut
senggugu|2:seng·gu·gu [n] jenis udang kecil-kecil
senggugut|seng·gu·gut [n] 1. penyakit yg diderita kaum wanita pd waktu haid, sesudah bersalin, dsb
sengguk|1:seng·guk, me·nyeng·guk [v] 1. mengangguk
sengguk|2:seng·guk [Jw] se·seng·guk·an [v] tersedu-sedu
senggulung|1:seng·gu·lung [n] binatang yg badannya beruas-ruas dan kakinya spt lipan, bergulung jika disentuh
senggulung|2:seng·gu·lung [n] alas kepala (dr kain digulung, sabut, dll) untuk mengganjal barang yg dijunjung
senggut|seng·gut, me·nyeng·gut [v] 1. mengantukkan kepala ke
sengih|se·ngih, me·nye·ngih [v] membuka mulut sedikit hingga tampak giginya
sengingih|se·ngi·ngih [n] sengih
sengir|1:se·ngir [a] rasa (bau) sbg rasa (bau) kulit limau
sengir|2:se·ngir, me·nye·ngir [v] mengangkat hidung (menunjukkan ketidaksenangan dsb)
sengit|1:se·ngit [a] berbau tidak enak spt bau makanan (kain, rambut, dsb) hangus terbakar
sengit|2:se·ngit [a] 1. tajam, keras, dan sangat menyakiti hati (tt perkataan)
sengkak|1:seng·kak [v] me·nyeng·kak [v] mengurut perut ke atas untuk mengeluarkan angin, mengembalikan usus yg turun, dsb
sengkak|2:seng·kak [Mk] me·nyeng·kak [a] seram
sengkal|seng·kal [n] kayu balok yg dipasang melintang pd perahu dr satu bibir ke bibir lainnya
sengkalan|1:seng·kal·an [n] papan tebal tempat menggiling rempah-rempah
sengkalan|2:seng·kal·an [Jw n] susunan kata atau lukisan yg menunjukkan angka tahun (dibaca dr kanan ke kiri)
sengkang|seng·kang [n] 1. palang dr kayu dsb (pd pintu, kaki meja, antara dua tiang, mulut ember, jari-jari roda, kayu yg dipasang pd kaki binatang supaya tidak bisa lari, kayu bersilang spt salib dsb)
sengkar|seng·kar [n Lay] papan yg melintang di perahu tempat duduk orang yg berkayuh
sengkarut|seng·ka·rut, ber·seng·ka·rut [v] 1. berjalin-jalin, lilit-melilit (tt akar, tali, dsb)
sengkawang|seng·ka·wang [n] 1. pohon besar, tumbuh di hutan kering, kayunya lebih baik dp kayu meranti merah, buahnya besar, penghasil terpenting untuk lemak sengkawang
sengkayan|seng·ka·yan [n] air berputar yg terangkat ke atas oleh angin puyuh
sengked|seng·ked [adv] keadaan tanah persawahan dsb yg bertangga-tangga dr atas ke bawah
sengkek|seng·kek ? singkek
sengkela|seng·ke·la [n] sengkang kaki binatang besar, spt gajah, kerbau
sengkelang|seng·ke·lang [ark a] bersilang (tt tangan atau kaki)
sengkelat|seng·ke·lat ? sekelat
sengkeling|seng·ke·ling [v] ber·seng·ke·ling [v] bersilang tindih-menindih (kaki, tangan): <i>duduk di kursi dng - kaki
sengkelit|1:seng·ke·lit [n] tali yg diikatkan pd kedua belah kaki untuk memudahkan memanjat pohon yg licin (msl batang kelapa, pinang)
sengkelit|2:seng·ke·lit [ark] ber·seng·ke·lit [v] berdesak-desak
sengkelit|3:seng·ke·lit [Jw] me·nyeng·ke·lit [v] menyisipkan (keris, golok, dsb) pd pinggang atau di bagian belakang tubuh
sengkenit|seng·ke·nit [n] kutu pd binatang (domba dsb)
sengker|1:seng·ker [Jw v] me·nyeng·ker [v] tidak mengizinkan keluar dr tempatnya
sengker|2:seng·ker [Sd] [n] batas
sengketa|seng·ke·ta [n] 1. sesuatu yg menyebabkan perbedaan pendapat
sengkil|seng·kil lihat duduk
sengkilit|seng·ki·lit [Jk v] me·nyeng·ki·lit [v] 1. membelit atau mengangkat kaki orang (yg sedang berjalan) agar jatuh
sengkuang|seng·ku·ang [n] 1. tanaman merambat, berumbi berwarna putih, mempunyai rasa agak manis, dan mengandung air
sengkuap|seng·ku·ap [n] atap tambahan di rusuk atau di belakang rumah
sengon|se·ngon [n] pohon yg kayunya lunak, gubalnya putih, terasnya cokelat, umumnya tidak tahan lama, biasanya digunakan untuk tangkai korek api
sengsai|seng·sai ? sansai
sengsam|1:seng·sam [Mk v] ter·seng·sam [v] tercocok atau tertusuk (duri dsb)
sengsam|2:seng·sam ? sengsem
sengsara|seng·sa·ra 1 [n] kesulitan dan kesusahan hidup
sengsem|seng·sem [a] ter·seng·sem [a] sangat tertarik hati sehingga terlupa diri
sengsurit|seng·su·rit [n] burung, <i>Caloperdrix oculea
senguk|se·nguk [a] -- sengak tersedu-sedu
sengungut|se·ngu·ngut [n] ikan air tawar
sengut|se·ngut, ter·se·ngut-se·ngut [a] tersedu-sedu
seni|1:se·ni [a] 1. halus (tt rabaan)
seni|2:se·ni [n] 1. keahlian membuat karya yg bermutu (dilihat dr segi kehalusannya, keindahannya, dsb)
seni|3:se·ni [n] 1. kesanggupan akal untuk menciptakan sesuatu yg bernilai tinggi (luar biasa)
seni|4:se·ni lihat 1. lar
senigai|se·ni·gai [n] tangga yg terbuat dr dua buluh dan berpalang-palang di tengahnya untuk panjatan kaki
senil|se·nil [a Dok] berkenaan dng sifat-sifat usia lanjut
senilitas|se·ni·li·tas [n Dok] penurunan kekuatan jasmani dan rohani sbg akibat usia lanjut
seniman|se·ni·man [n] orang yg mempunyai bakat seni dan berhasil menciptakan dan menggelarkan karya seni (pelukis, penyair, penyanyi, dsb)
senin|Se·nin [n] hari ke-2 dl jangka waktu satu minggu
senior|se·ni·or [a] 1. lebih tinggi dl pangkat dan jabatan kedinasan (pegawai, karyawan, dsb): <i>seorang diplomat -- diangkat menjadi duta besar
senioritas|se·ni·o·ri·tas [n] 1. perihal senior
seniwan|1:se·ni·wan ? seniman
seniwan|2:se·ni·wan ? senewen
seniwati|se·ni·wa·ti [n] wanita yg ahli mencipta seni
senja|sen·ja [n] waktu (hari) setengah gelap sesudah matahari terbenam: <i>hari sudah --
senjak|sen·jak ? sejak
senjang|sen·jang [a] 1. tidak simetris atau tidak sama bagian yg di kiri dan yg di kanan (tt ukiran dsb)
senjata|sen·ja·ta [n] 1. alat yg dipakai untuk berkelahi atau berperang (keris, senapan, dsb): --<i> api
senjolong|sen·jo·long [n] ikan laut yg mulut dan hidungnya panjang, berukuran kira-kira sebesar jempol tangan orang dewasa
senjong|sen·jong [ark n] talam kecil dr logam yg berkaki
senjuang|sen·ju·ang ? lenjuang
senohong|se·no·hong [n] ikan laut, <i>Polyunemus indicus
senonoh|se·no·noh [a] tidak -- , kurang -- tidak patut atau tidak sopan (tt perkataan, perbuatan, dsb)
senoyong|se·no·yong [a], ber·se·no·yong [a] terhuyung-huyung spt akan jatuh
sensasi|sen·sa·si [n] 1. yg membuat perasaan terharu
sensasional|sen·sa·si·o·nal [a] 1. bersifat merangsang perasaan (emosi dsb): <i>penggantian jabatan gubernur hendaknya ditanggapi secara wajar, tidak diterima secara --
sensibel|sen·si·bel [a] 1. sadar akan yg baik dan yg buruk
sensibilitas|sen·si·bi·li·tas [n] kemampuan untuk menafsirkan rangsangan dr luar atau dr dalam tubuh
sensitif|sen·si·tif [a] 1. cepat menerima rangsangan
sensitivitas|sen·si·ti·vi·tas [n] perihal cepat menerima rangsangan
sensor|1:sen·sor [n] 1. pengawasan dan pemeriksaan surat-surat atau sesuatu yg akan disiarkan atau diterima (berita, majalah, buku, dsb)
sensor|2:sen·sor [n] elemen yg mengubah sinyal fisik menjadi sinyal elektronik yg dibutuhkan komputer
sensoris|sen·so·ris [a] berhubungan dng pancaindra
sensual|sen·su·al [a] berhubungan dng kenikmatan yg bersifat naluri
sensualisme|sen·su·al·is·me [n] ajaran yg menganggap bahwa segala pengetahuan manusia itu didasarkan pd suatu hal yg dapat ditangkap oleh pancaindra
sensualitas|sen·su·a·li·tas [n] segala sesuatu yg mengenai badani bukan rohani
sensur|sen·sur ? sensor
sensus|sen·sus [n] penghitungan jumlah penduduk, ekonomi, dsb yg dilakukan oleh pemerintah dl jangka waktu tertentu, msl waktu sepuluh tahun, dilakukan secara serentak dan bersifat menyeluruh dl batas wilayah suatu negara untuk kepentingan demografi negara yg bersangkutan
senta|sen·ta [n Lay] balok kayu yg dipasang membujur di perahu untuk penyangga geladak
sentada|1:sen·ta·da [n] 1. pohon, spt pohon cemara, tumbuh di tepi laut, kayunya baik dan kuat untuk perahu dan rumah
sentada|2:sen·ta·da [n] jenis semut dan ketam: <i>semut -- , ketam --
sentadu|1:sen·ta·du [n] belalang berwarna hijau, berkaki panjang, dan suka mengangguk-anggukkan kepala
sentadu|2:sen·ta·du [n] ulat besar berwarna hijau
sentagi|1:sen·ta·gi [ark n] 1. tali: <i>berbayang misai bagai --
sentagi|2:sen·ta·gi lihat akar
sentak|1:sen·tak [Mk v] me·nyen·tak [v] menarik kuat-kuat
sentak|2:sen·tak [Jw v] me·nyen·tak [v] membentak
